#0	Date-time:	18/07/2020 4:10:10 PM
#1	Recorder:	53J1259
#2	File type:	1
#3	Columns:	11
#4	Channels:	9
#5	Field separation:	0
#6	Decimal point:	0
#7	Date def.:	0	0
#8	Time def.:	0
#9	Channel 1:	Temperature(°C)	Temp(°C)	2	1
#10	Channel 2:	Pressure(Bar)	Press(Bar)	2	1
#11	Reconvertion:	0
#14	Channel 3:	Tilt-X(°)	Tilt-X(°)	1	1
#18	Channel 4:	Tilt-Y(°)	Tilt-Y(°)	1	1
#19	Line color:	1	2	3	4
#22	Channel 5:	Tilt-Z(°)	Tilt-Z(°)	1	1
#23	Channel 6:	Comp.Head(°)	Comp.H(°)	0	1
#24	Channel 7:	Comp.4p(°)	Comp.4p(°)	0	1
#25	Channel 8:	Inclination(°)	Inc.(°)	0	1
#30	Trend Type Number:	6
#32	Channel 9:	Mag.vec(nT)	F(nT)	1	1
#33	Limit Temp. Corr. OTCR:	1
1	18.07.20 15:08:00	23,74	0,69	-18,4	5,5	66,1	155	180	67	47363
2	18.07.20 15:08:01	23,74	0,71	-17,5	3,5	69,0	158	180	68	47433
3	18.07.20 15:08:02	23,74	0,71	-22,1	3,8	64,1	161	180	67	47324
4	18.07.20 15:08:03	23,74	0,71	-19,6	4,4	66,0	159	180	68	47321
5	18.07.20 15:08:04	23,71	0,71	-17,7	4,4	67,8	157	180	68	47390
6	18.07.20 15:08:05	23,71	0,71	-19,8	4,7	65,5	157	180	67	47380
7	18.07.20 15:08:06	23,71	0,71	-20,2	3,1	66,7	160	180	68	47471
8	18.07.20 15:08:07	23,71	0,71	-19,9	3,1	67,0	161	180	68	47354
9	18.07.20 15:08:08	23,71	0,71	-20,0	4,1	65,9	160	180	67	47345
10	18.07.20 15:08:09	23,69	0,70	-18,5	3,4	68,1	160	180	68	47394
11	18.07.20 15:08:10	23,69	0,70	-20,3	3,2	66,5	161	180	67	47363
12	18.07.20 15:08:11	23,69	0,70	-20,4	3,2	66,5	161	180	68	47360
13	18.07.20 15:08:12	23,69	0,73	-19,6	3,3	67,1	160	180	67	47468
14	18.07.20 15:08:13	23,69	0,70	-18,7	2,6	68,7	161	180	68	47395
15	18.07.20 15:08:14	23,66	0,70	-21,4	3,4	65,3	162	180	67	47320
16	18.07.20 15:08:15	23,66	0,70	-19,6	4,6	65,8	157	180	67	47362
17	18.07.20 15:08:16	23,66	0,70	-17,4	2,1	70,5	161	180	69	47539
18	18.07.20 15:08:17	23,66	0,70	-22,1	3,9	64,1	162	180	67	47305
19	18.07.20 15:08:18	23,66	0,70	-19,9	5,1	65,0	158	180	68	47405
20	18.07.20 15:08:19	23,63	0,72	-17,3	3,8	68,8	159	180	68	47516
21	18.07.20 15:08:20	23,63	0,70	-20,2	4,3	65,5	160	180	67	47332
22	18.07.20 15:08:21	23,63	0,70	-20,9	4,4	64,7	159	180	67	47324
23	18.07.20 15:08:22	23,63	0,70	-17,9	3,4	68,7	160	180	69	47451
24	18.07.20 15:08:23	23,63	0,70	-20,1	4,2	65,7	160	180	67	47431
25	18.07.20 15:08:24	23,63	0,72	-19,9	4,6	65,4	157	180	67	47356
26	18.07.20 15:08:25	23,60	0,70	-19,3	2,3	68,4	162	180	68	47394
27	18.07.20 15:08:26	23,60	0,72	-20,4	3,2	66,4	161	180	67	47357
28	18.07.20 15:08:27	23,60	0,70	-20,1	3,5	66,4	160	180	68	47361
29	18.07.20 15:08:28	23,60	0,70	-19,9	3,0	67,1	161	180	67	47390
30	18.07.20 15:08:29	23,60	0,70	-19,5	3,2	67,3	159	180	67	47412
31	18.07.20 15:08:30	23,60	0,70	-20,0	1,6	68,3	163	180	68	47395
32	18.07.20 15:08:31	23,57	0,70	-21,1	3,8	65,2	160	180	67	47346
33	18.07.20 15:08:32	23,57	0,70	-18,4	2,8	68,8	161	180	68	47407
34	18.07.20 15:08:33	23,57	0,72	-19,3	2,6	68,1	163	180	68	47464
35	18.07.20 15:08:34	23,57	0,70	-21,4	3,6	65,0	162	180	67	47398
36	18.07.20 15:08:35	23,57	0,67	-20,0	4,3	65,8	159	180	67	47435
37	18.07.20 15:08:36	23,57	0,70	-17,7	2,5	69,8	162	180	68	47510
38	18.07.20 15:08:37	23,57	0,70	-21,9	3,1	65,1	165	180	67	47395
39	18.07.20 15:08:38	23,57	0,70	-21,0	4,4	64,6	160	180	67	47491
40	18.07.20 15:08:39	23,54	0,69	-16,7	2,7	70,6	161	180	68	47567
41	18.07.20 15:08:40	23,54	0,69	-20,1	2,6	67,2	164	180	67	47530
42	18.07.20 15:08:41	23,54	0,69	-21,8	4,7	63,5	160	180	67	47398
43	18.07.20 15:08:42	23,54	0,69	-18,1	3,2	68,7	160	180	69	47459
44	18.07.20 15:08:43	23,54	0,72	-18,3	4,0	67,7	160	180	68	47386
45	18.07.20 15:08:44	23,51	0,69	-20,2	3,3	66,5	163	180	68	47307
46	18.07.20 15:08:45	23,51	0,71	-20,7	5,5	63,8	159	180	68	47374
47	18.07.20 15:08:46	23,51	0,69	-18,2	4,6	67,2	159	180	68	47534
48	18.07.20 15:08:47	23,51	0,69	-17,7	3,4	69,0	161	180	68	47566
49	18.07.20 15:08:48	23,51	0,69	-21,7	4,5	63,8	161	180	67	47301
50	18.07.20 15:08:49	23,51	0,69	-19,5	3,5	67,1	161	180	69	47320
51	18.07.20 15:08:50	23,51	0,69	-18,2	4,2	67,6	159	180	68	47471
52	18.07.20 15:08:51	23,48	0,71	-20,4	2,8	66,8	162	180	67	47370
53	18.07.20 15:08:52	23,48	0,71	-20,5	3,0	66,5	162	180	68	47440
54	18.07.20 15:08:53	23,48	0,69	-19,9	2,6	67,4	163	180	68	47433
55	18.07.20 15:08:54	23,48	0,69	-18,5	3,9	67,6	160	180	68	47451
56	18.07.20 15:08:55	23,48	0,69	-19,9	2,5	67,6	164	180	68	47416
57	18.07.20 15:08:56	23,48	0,71	-21,6	4,8	63,6	160	180	67	47394
58	18.07.20 15:08:57	23,48	0,71	-16,8	2,7	70,5	161	180	69	47511
59	18.07.20 15:08:58	23,45	0,71	-20,5	3,4	66,2	163	180	67	47423
60	18.07.20 15:08:59	23,45	0,69	-21,7	4,2	64,0	161	180	67	47393
61	18.07.20 15:09:00	23,45	0,71	-17,1	3,4	69,4	160	180	69	47560
62	18.07.20 15:09:01	23,45	0,69	-20,3	4,3	65,5	160	180	67	47353
63	18.07.20 15:09:02	23,45	0,69	-19,4	3,6	67,0	160	180	68	47431
64	18.07.20 15:09:03	23,45	0,69	-20,2	4,0	65,8	161	180	68	47499
65	18.07.20 15:09:04	23,45	0,71	-19,5	4,2	66,3	160	180	68	47522
66	18.07.20 15:09:05	23,42	0,71	-19,5	3,4	67,0	161	180	67	47456
67	18.07.20 15:09:06	23,42	0,68	-19,0	3,4	67,6	161	180	68	47538
68	18.07.20 15:09:07	23,42	0,71	-21,2	3,6	65,2	162	180	67	47500
69	18.07.20 15:09:08	23,42	0,71	-19,6	3,6	66,8	161	180	68	47606
70	18.07.20 15:09:09	23,42	0,68	-18,5	3,8	67,7	160	180	68	47372
71	18.07.20 15:09:10	23,42	0,68	-20,0	2,6	67,4	163	180	68	47351
72	18.07.20 15:09:11	23,42	0,68	-20,6	3,3	66,1	163	180	68	47404
73	18.07.20 15:09:12	23,39	0,68	-19,4	3,2	67,3	162	180	68	47517
74	18.07.20 15:09:13	23,39	0,68	-20,3	4,3	65,3	160	180	66	47549
75	18.07.20 15:09:14	23,39	0,71	-17,6	1,8	70,6	163	180	69	47500
76	18.07.20 15:09:15	23,39	0,71	-22,1	3,6	64,3	164	180	67	47385
77	18.07.20 15:09:16	23,39	0,71	-20,3	4,8	64,9	160	180	68	47481
78	18.07.20 15:09:17	23,39	0,71	-17,0	4,1	69,0	158	180	68	47534
79	18.07.20 15:09:18	23,39	0,71	-19,6	2,4	68,0	164	180	68	47433
