0,09	100	09:06:21		29.08.2019	06:06:00	36	306	306	20:35:00	09:06:17	GP190F.TXT	4712.5374	4712.4623	4712.3921	06236.570	06236.483	06236.388	N	N	N	09:06:21	09:03:47	09:01:15	W	W	W	GP190F	47,2089566666666667	47,207705		-62,6095	-62,60805		09:03:46	Minilog_TD_6385_20190829_NA	6385	NA	09:09:14		STABLE ~ 2.1 KTS	C7812	C7812GP190F	H947	H947GP190F	09:01:15	06:38:00	20:04:00	Good	3		Zone12
2,1	150	06:53:34		19.09.2019	06:34:00	49	24814	309	19:53:00	06:53:26	GC330F.TXT	 Port ref	 Port ref	 Port ref	nce numbe	nce numbe	nce numbe	r	r	r	?	?	?	 	 	 	GC330F	0	0	0	0	0	0	06:50:57	Minilog_TD_6385_20190919_NA	6385	NA	06:57	06:46:35	STABLE ~ 2.1 KTS	C9083	C9083GC330F	J1244	J1244GC330F	06:48:25	07:04:00	19:24:00	Good	1		Zone19
3,6	225	08:52:24	CHALUT DÉCHIRÉ (POCHE)	19.09.2019	06:34:00	73	301	302	19:53:00	08:52:23	GC336F.TXT	4655.5798	4655.6630	4655.7449	06048.129	06048.080	06048.031	N	N	N	08:52:23	08:49:57	08:47:23	W	W	W	GC336F	46,92633	46,9277166666666667	46,9290816666666667	-60,80215	-60,8013333333333333	-60,8005166666666667	08:49:53	Minilog_TD_6385_20190919_NA	6385	NA	08:58:15	08:39:13	STABLE ~ 2.1 KTS	C9083	C9083GC336F	J1244	J1244GC336F	08:47:22	07:04:00	19:24:00	Bad	2		Zone19
3,1	175	10:41:27		19.09.2019	06:34:00	59	300	302	19:53:00	10:41:27	GC336A1.TXT	4658.7663	4658.7233	4658.6752	06056.090	06056.204	06056.319	N	N	N	10:41:27	10:38:57	10:36:27	W	W	W	GC336A1	46,9794383333333333	46,9787216666666667	46,97792	-60,9348333333333333	-60,9367333333333333	-60,93865	10:38:57	Minilog_TD_6385_20190919_NA	6385	NA	10:45:50	10:27:48	STABLE ~ 2.1 KTS	C9083	C9083GC336A1	J1244	J1244GC336A1	10:36:25	07:04:00	19:24:00	Good	3		Zone19
2,8	175	12:08:20		19.09.2019	06:34:00	56	299	301	19:53:00	12:08:20	GC327F.TXT	4700.2672	4700.2026	4700.1342	06056.937	06057.028	06057.121	N	N	N	12:08:20	12:05:51	12:03:21	W	W	W	GC327F	47,0044533333333333	47,0033766666666667	47,0022366666666667	-60,94895	-60,9504666666666667	-60,9520166666666667	12:05:50	Minilog_TD_6385_20190919_NA	6385	NA	12:12:50	11:55:08	STABLE ~ 2.1 KTS	C9083	C9083GC327F	J1244	J1244GC327F	12:03:19	07:04:00	19:24:00	Good	4		Zone19
3,0	175	13:32:27		19.09.2019	06:34:00	60	299	302	19:53:00	13:32:27	GC332F.TXT	4700.5692	4700.5193	4700.4680	06053.708	06053.812	06053.916	N	N	N	13:32:27	13:29:56	13:27:28	W	W	W	GC332F	47,0094866666666667	47,008655	47,0078	-60,8951333333333333	-60,8968666666666667	-60,8986	13:29:56	Minilog_TD_6385_20190919_NA	6385	NA	13:36:50	13:19:39	STABLE ~ 2.1 KTS	C9083	C9083GC332F	J1244	J1244GC332F	13:27:25	07:04:00	19:24:00	Good	5		Zone19
2,5	150	15:02:10		19.09.2019	06:34:00	54	301	301	19:53:00	15:02:10	GC322F.TXT	4656.1208	4656.0814	4656.0376	06059.818	06059.941	06100.064	N	N	N	15:02:10	14:59:41	14:57:09	W	W	W	GC322F	46,9353466666666667	46,93469	46,93396	-60,9969666666666667	-60,9990166666666667	-61,0010666666666667	14:59:40	Minilog_TD_6385_20190919_NA	6385	NA	15:05:41	14:49:11	STABLE ~ 2.1 KTS	C9083	C9083GC322F	J1244	J1244GC322F	14:57:09	07:04:00	19:24:00	Good	6		Zone19
2,5	150	06:49:35		20.09.2019	06:35:00	44	301	301	19:51:00	06:49:35	GC319F.TXT	4640.9881	4640.9230	4640.8583	06107.774	06107.864	06107.957	N	N	N	06:49:35	06:47:06	06:44:34	W	W	W	GC319F	46,683135	46,68205	46,6809716666666667	-61,1295666666666667	-61,1310666666666667	-61,1326166666666667	06:47:05	Minilog_TD_6385_20190920_NA	6385	NA	06:53:23	06:38:03	STABLE ~ 2.1 KTS	C9083	C9083GC319F	J1244	J1244GC319F	06:44:34	07:05:00	19:22:00	Good	1		Zone19
1,95	100	08:29:19		20.09.2019	06:35:00	36	301	303	19:51:00	08:29:18	GC304F.TXT	4647.9091	4647.8324	4647.7551	06115.899	06115.976	06116.051	N	N	N	08:29:19	08:26:48	08:24:18	W	W	W	GC304F	46,798485	46,7972066666666667	46,7959183333333333	-61,2649833333333333	-61,2662666666666667	-61,2675166666666667	08:26:47	Minilog_TD_6385_20190920_NA	6385	NA	08:31:48	08:16:11	STABLE ~ 2.1 KTS	C9083	C9083GC304F	J1244	J1244GC304F	08:24:16	07:05:00	19:22:00	Good	2		Zone19
2,1	75	10:09:42		20.09.2019	06:35:00	56	302	304	19:51:00	10:09:39	GC318F.TXT	4651.1549	4651.0820	4651.0094	06102.798	06102.887	06102.974	N	N	N	10:09:42	10:07:10	10:04:40	W	W	W	GC318F	46,8525816666666667	46,8513666666666667	46,8501566666666667	-61,0466333333333333	-61,0481166666666667	-61,0495666666666667	10:07:09	Minilog_TD_6385_20190920_NA	6385	NA	10:14:14	09:57:11	STABLE ~ 2.1 KTS	C9083	C9083GC318F	J1244	J1244GC318F	10:04:38	07:05:00	19:22:00	Good	3		Zone19
