24 Aug 2020 16:45:10,$NMTMS,0,1,123929224,0,0,0,0,3000*7D
24 Aug 2020 16:45:20,$NMTMS,0,1,123959224,0,0,0,0,3000*7A
24 Aug 2020 16:45:30,$NMTMS,0,1,123989224,0,0,0,0,3000*77
24 Aug 2020 16:45:40,$NMTMS,0,1,124019224,0,0,0,0,3000*70
24 Aug 2020 16:45:50,$NMTMS,0,1,124049224,0,0,0,0,3000*75
24 Aug 2020 16:46:00,$NMTMS,0,1,124079224,0,0,0,0,3000*76
24 Aug 2020 16:46:10,$NMTMS,0,1,124109224,0,0,0,0,3000*70
24 Aug 2020 16:46:20,$NMTMS,0,1,124139224,0,0,0,0,3000*73
24 Aug 2020 16:46:30,$NMTMS,0,1,124169224,0,0,0,0,3000*76
24 Aug 2020 16:46:40,$NMTMS,0,1,124199216,0,0,0,0,3000*78
24 Aug 2020 16:46:50,$NMTMS,0,1,124229216,0,0,0,0,3000*70
24 Aug 2020 16:47:00,$NMTMS,0,1,124259216,0,0,0,0,3000*77
24 Aug 2020 16:47:10,$NMTMS,0,1,124289216,0,0,0,0,3000*7A
24 Aug 2020 16:47:20,$NMTMS,0,1,124319216,0,0,0,0,3000*72
24 Aug 2020 16:47:30,$NMTMS,0,1,124349216,0,0,0,0,3000*77
24 Aug 2020 16:47:40,$NMTMS,0,1,124379216,0,0,0,0,3000*74
24 Aug 2020 16:47:50,$NMTMS,0,1,124409216,0,0,0,0,3000*74
24 Aug 2020 16:48:00,$NMTMS,0,1,124439216,0,0,0,0,3000*77
24 Aug 2020 16:48:10,$NMTMS,0,1,124469216,0,0,0,0,3000*72
24 Aug 2020 16:48:20,$NMTMS,0,1,124499216,0,0,0,0,3000*7D
24 Aug 2020 16:48:30,$NMTMS,0,1,124529216,0,0,0,0,3000*77
24 Aug 2020 16:48:40,$NMTMS,0,1,124559216,0,0,0,0,3000*70
24 Aug 2020 16:48:50,$NMTMS,0,1,124589216,0,0,0,0,3000*7D
24 Aug 2020 16:49:00,$NMTMS,0,1,124619216,0,0,0,0,3000*77
24 Aug 2020 16:49:10,$NMTMS,0,1,124649216,0,0,0,0,3000*72
24 Aug 2020 16:49:20,$NMTMS,0,1,124679216,0,0,0,0,3000*71
24 Aug 2020 16:49:30,$NMTMS,0,1,124709216,0,0,0,0,3000*77
24 Aug 2020 16:49:40,$NMTMS,0,1,124739216,0,0,0,0,3000*74
24 Aug 2020 16:49:50,$NMTMS,0,1,124769216,0,0,0,0,3000*71
24 Aug 2020 16:50:00,$NMTMS,0,1,124799216,0,0,0,0,3000*7E
24 Aug 2020 16:50:10,$NMTMS,0,1,124829216,0,0,0,0,3000*7A
24 Aug 2020 16:50:20,$NMTMS,0,1,124859216,0,0,0,0,3000*7D
24 Aug 2020 16:50:30,$NMTMS,0,1,124889216,0,0,0,0,3000*70
24 Aug 2020 16:50:40,$NMTMS,0,1,124919216,0,0,0,0,3000*78
24 Aug 2020 16:50:50,$NMTMS,0,1,124949216,0,0,0,0,3000*7D
24 Aug 2020 16:51:00,$NMTMS,0,1,124979216,0,0,0,0,3000*7E
24 Aug 2020 16:51:10,$NMTMS,0,1,125009216,0,0,0,0,3000*71
24 Aug 2020 16:51:20,$NMTMS,0,1,125039216,0,0,0,0,3000*72
24 Aug 2020 16:51:30,$NMTMS,0,1,125069216,0,0,0,0,3000*77
24 Aug 2020 16:51:40,$NMTMS,0,1,125099216,0,0,0,0,3000*78
24 Aug 2020 16:51:50,$NMTMS,0,1,125129216,0,0,0,0,3000*72
24 Aug 2020 16:52:00,$NMTMS,0,1,125159216,0,0,0,0,3000*75
24 Aug 2020 16:52:10,$NMTMS,0,1,125189216,0,0,0,0,3000*78
24 Aug 2020 16:52:20,$NMTMS,0,1,125219216,0,0,0,0,3000*72
24 Aug 2020 16:52:30,$NMTMS,0,1,125249216,0,0,0,0,3000*77
24 Aug 2020 16:52:40,$NMTMS,0,1,125279216,0,0,0,0,3000*74
24 Aug 2020 16:52:50,$NMTMS,0,1,125309216,0,0,0,0,3000*72
24 Aug 2020 16:53:00,$NMTMS,0,1,125339216,0,0,0,0,3000*71
24 Aug 2020 16:53:10,$NMTMS,0,1,125369216,0,0,0,0,3000*74
24 Aug 2020 16:53:20,$NMTMS,0,1,125399216,0,0,0,0,3000*7B
24 Aug 2020 16:53:30,$NMTMS,0,1,125429216,0,0,0,0,3000*77
24 Aug 2020 16:53:40,$NMTMS,0,1,125459208,0,0,0,0,3000*7F
24 Aug 2020 16:53:50,$NMTMS,0,1,125489208,0,0,0,0,3000*72
24 Aug 2020 16:54:00,$NMTMS,0,1,125519208,0,0,0,0,3000*7A
24 Aug 2020 16:54:10,$NMTMS,0,1,125549208,0,0,0,0,3000*7F
24 Aug 2020 16:54:20,$NMTMS,0,1,125579208,0,0,0,0,3000*7C
24 Aug 2020 16:54:30,$NMTMS,0,1,125609208,0,0,0,0,3000*78
