year,carapace.width,immature,mature
2005,56,37.84889806,241.222771
2005,57,49.93594426,274.2467458
2005,58,16.28339784,260.1254793
2005,59,43.67244161,292.0535324
2005,60,30.47395587,350.7425343
2005,61,23.58323707,316.5117965
2005,62,13.33162446,357.110739
2005,63,15.6989004,333.7224094
2005,64,12.71163303,325.2675523
2005,65,17.07382766,302.728573
2005,66,8.150599001,272.1345737
2005,67,5.389890351,220.9118747
2005,68,1.196774372,220.2024291
2005,69,1.89637951,172.6069709
2005,70,1.542514793,137.1257387
2005,71,0.841733837,136.0423804
2005,72,0,87.89941031
2005,73,0,77.14095047
2005,74,0,65.02949922
2005,75,0,49.34092034
2005,76,1.414315132,28.56528528
2005,77,0,33.87541395
2005,78,0.463395465,17.05512624
2005,79,0,22.2589892
2005,80,1.241591954,13.33049866
2005,81,0,10.23256118
2005,82,0,7.907909768
2005,83,0,7.864872634
2005,84,0,3.2122005
2005,85,0,3.163880848
2005,86,0,0.145072861
2005,87,0,1.735645058
2005,88,0,0
2005,89,0,1.479680196
2006,0,0,0
2006,1,0,0
2006,2,0,0
2006,3,0,0
2006,4,0,0
2006,5,0,0
2006,6,0,0
2006,7,0,0
2006,8,0,0
2006,9,0,0
2006,10,1.814592225,0
2006,11,0,0
2006,12,0,0
2006,13,1.222540481,0
2006,14,10.93411477,1.373482988
2006,15,8.383754662,0
2006,16,6.300729569,0
2006,17,22.74093956,0
2006,18,80.97331232,0
2006,19,152.4211149,0
2006,20,157.5367687,0
2006,21,112.6957299,0
2006,22,58.05555967,0
2006,23,52.50689654,0
2006,24,79.77855703,0
2006,25,122.4896985,0.737437023
2006,26,181.5404276,0
2006,27,180.9066969,0
2006,28,217.4740324,0
2006,29,202.7185559,0
2006,30,153.3857402,1.602302188
2006,31,136.1929874,1.670660408
2006,32,103.7241362,0
2006,33,121.3013615,0
2006,34,148.7680007,0
2006,35,164.2440454,0
2006,36,154.2829593,0
2006,37,167.5782733,0
2006,38,141.828993,8.732938022
2006,39,113.009782,10.00692205
2006,40,86.8684387,21.65083941
2006,41,79.07887029,21.65083941
2006,42,76.57558781,42.77069047
2006,43,93.71286313,45.70990391
2006,44,88.32190345,59.46954211
2006,45,102.5515935,40.79505765
2006,46,110.3699641,65.55665761
2006,47,101.349984,56.95139959
2006,48,104.0668355,67.38694132
2006,49,132.3984224,57.71680384
2006,50,100.8457734,115.3540513
2006,51,90.33563491,109.7406856
2006,52,69.29539546,118.7738887
2006,53,47.95972338,124.7841731
2006,54,54.42468305,158.637943
2006,55,39.73347441,174.1928352
2006,56,40.5754276,177.1930426
2006,57,37.1722215,177.8222502
2006,58,35.47307315,214.0465445
2006,59,28.01907162,218.7725686
2006,60,23.08711711,223.8283096
2006,61,19.18868035,198.62284
2006,62,21.25756551,214.8891204
2006,63,14.53466336,230.2589667
2006,64,10.48453829,174.1995763
2006,65,4.384528133,195.1710094
2006,66,6.037821842,171.4629105
2006,67,3.294013342,159.6944887
2006,68,3.072192405,152.7067743
2006,69,4.48033587,115.9912015
2006,70,0,83.34494404
2006,71,0,86.54524137
2006,72,0,78.9764391
2006,73,0,41.85793102
2006,74,0,51.32526
2006,75,0,36.05748591
2006,76,0,34.8074978
2006,77,0,19.30602938
2006,78,0,13.6606654
2006,79,0,9.745733453
2006,80,0,3.450329565
2006,81,0,8.023343901
2006,82,0,5.386878152
2006,83,0,5.38814601
2006,84,0,2.427419573
2006,85,0,1.717566508
2006,86,0,0
2006,87,0.688693851,0
2007,0,0,0
2007,1,0,0
2007,2,0,0
2007,3,0,0
2007,4,0,0
2007,5,0,0
2007,6,0,0
2007,7,0,0
2007,8,0,0
2007,9,0,0
2007,10,0,0
2007,11,0.841854302,0
2007,12,2.330441374,0
2007,13,3.170279034,0
2007,14,7.974635446,1.756681979
2007,15,10.22993189,0
2007,16,4.406221251,0
2007,17,20.57268237,0
2007,18,34.08319209,0
2007,19,55.47344895,0
2007,20,51.92648451,0
2007,21,40.91446709,0
2007,22,31.57118645,0
2007,23,30.28150342,1.712610292
2007,24,66.46877503,0
2007,25,121.4720243,0
2007,26,151.1625312,0
2007,27,193.2294683,0
2007,28,182.3282613,0
2007,29,171.2736554,0
2007,30,124.3628508,0
2007,31,115.9639158,0
2007,32,108.564542,0
2007,33,131.1887582,0
2007,34,154.4445243,0.672261677
2007,35,214.5964543,1.246732004
2007,36,246.3666674,0
2007,37,255.320545,1.303097985
2007,38,226.2486216,1.303097985
2007,39,254.6900445,1.970287729
2007,40,246.4996427,8.402062491
2007,41,224.359625,8.927788723
2007,42,178.3534117,15.81855937
2007,43,135.9434616,14.89646282
2007,44,157.6051517,30.08721509
2007,45,159.3366012,41.05937687
2007,46,152.4986438,55.44348024
2007,47,138.569289,66.29959177
2007,48,144.6487191,82.45393045
2007,49,153.2668123,79.25490459
2007,50,142.8519095,94.11787412
2007,51,121.6702796,116.3031006
2007,52,103.3925897,128.9899381
2007,53,76.88664472,154.8198026
2007,54,66.40514746,190.8388067
2007,55,67.94556551,189.5531057
2007,56,75.74220573,201.8361847
2007,57,31.58194552,223.0481281
2007,58,38.40246963,253.2336182
2007,59,39.86721878,250.720853
2007,60,29.12943112,222.1403701
2007,61,24.78029097,251.6817224
2007,62,26.46773217,209.5109774
2007,63,14.71498883,227.6099253
2007,64,18.30863975,238.6403443
2007,65,7.526484831,203.2304406
2007,66,7.862505197,201.3008809
2007,67,2.031361033,183.2477447
2007,68,1.701708744,152.9877162
2007,69,1.703197009,155.5405257
2007,70,0.988579925,100.273401
2007,71,2.815941568,101.0096706
2007,72,2.013220212,90.92487911
2007,73,1.01806661,53.21416177
2007,74,0,45.24228772
2007,75,0,40.87829363
2007,76,0,39.92264456
2007,77,0,27.10196427
2007,78,0,21.50813098
2007,79,0,19.29007536
2007,80,0,7.668996363
2007,81,0,9.100284304
2007,82,0,6.50668733
2007,83,0,1.396143015
2007,84,0,2.315322342
2007,85,0,0.751168066
2007,86,0,0.995153602
2007,87,0,0
2007,88,0,0
2007,89,0,0
2007,90,0,0.592967172
2008,0,0,0
2008,1,0,0
2008,2,0,0
2008,3,0,0
2008,4,0,0
2008,5,0,0
2008,6,0,0
2008,7,0,0
2008,8,0,0
2008,9,0,0
2008,10,3.064364596,0
2008,11,1.46085488,0
2008,12,3.254045167,0
2008,13,23.02657794,0
2008,14,72.1034228,0
2008,15,33.93554139,0
2008,16,19.38049874,0
2008,17,30.12285792,0
2008,18,50.94083487,0
2008,19,97.75929876,0
2008,20,99.80986274,0
2008,21,83.92356125,0
2008,22,47.67225289,0
2008,23,31.25272852,0
2008,24,45.15165612,0
2008,25,97.20446719,0
2008,26,113.4114583,0
2008,27,127.4947001,0
2008,28,135.7868697,0
2008,29,92.86151675,0
2008,30,89.83975589,0
2008,31,72.03179527,0.671279701
2008,32,82.30156963,0
2008,33,97.53085131,0
2008,34,136.4294216,0
2008,35,208.5369052,0
2008,36,238.8992564,0
2008,37,230.9461411,0
2008,38,271.0938537,0
2008,39,181.4149825,1.279620004
2008,40,195.5806577,1.357132
2008,41,148.2306778,4.837262923
2008,42,121.8902288,19.38398042
2008,43,106.8895323,15.34418765
2008,44,134.1935081,25.0664177
2008,45,135.4504118,60.01551077
2008,46,126.4366289,57.84357131
2008,47,131.5851098,59.24001351
2008,48,168.1117908,59.33445059
2008,49,154.3603768,87.31108483
2008,50,167.6911344,111.4340828
2008,51,156.0240377,136.5299364
2008,52,135.5204955,135.3525193
2008,53,147.0067616,158.8314344
2008,54,129.4467337,197.2136591
2008,55,115.4670117,233.7388894
2008,56,91.55692351,241.9679703
2008,57,55.27163151,238.8191895
2008,58,55.30075325,255.6661266
2008,59,51.3320912,284.7165864
2008,60,32.8397698,258.0653016
2008,61,9.691878326,286.726831
2008,62,22.80616262,264.2408133
2008,63,15.13273164,196.3401228
2008,64,10.42624625,220.9175258
2008,65,6.906152121,191.6567844
2008,66,12.88379773,206.7160123
2008,67,7.693837564,167.6497345
2008,68,3.653779299,159.6741214
2008,69,2.265505172,143.4942221
2008,70,4.91343107,134.1733654
2008,71,3.457984273,100.1454808
2008,72,0.898046569,90.67992
2008,73,0,51.34756728
2008,74,0.898046569,68.48634133
2008,75,0,41.56067669
2008,76,0,37.05594525
2008,77,0,18.7631742
2008,78,0,27.14913759
2008,79,0,24.98077791
2008,80,0,13.47872451
2008,81,0,9.162957382
2008,82,0,7.708059921
2008,83,0,2.765295628
2008,84,0,5.210906347
2008,85,0,0.779622052
2008,86,0,0
2008,87,0,1.267070609
2008,88,0,0
2008,89,0,1.069527868
2009,0,0,0
2009,1,0,0
2009,2,0,0
2009,3,0,0
2009,4,0,0
2009,5,0,0
2009,6,0,0
2009,7,0,0
2009,8,0,0.662785395
2009,9,5.272960614,0
2009,10,1.938953973,0
2009,11,0.969476987,0
2009,12,6.514625439,0.693127502
2009,13,13.7742756,0
2009,14,13.83142716,0
2009,15,14.96470071,0
2009,16,22.49569325,0.806485433
2009,17,32.98340704,0
2009,18,53.51799009,0
2009,19,71.63008044,0
2009,20,93.98095324,0
2009,21,85.04614295,0.635821685
2009,22,43.97349177,0
2009,23,32.07966154,0
2009,24,48.75814228,0
2009,25,99.78459556,0.538030121
2009,26,110.482205,0.916738172
2009,27,81.02071963,0
2009,28,85.03106061,0
2009,29,103.0544084,0
2009,30,64.89644681,0
2009,31,59.58352553,0
2009,32,64.38492238,0
2009,33,86.0506293,0
2009,34,87.85110993,0
2009,35,113.951597,0.687716287
2009,36,108.2976695,0.674785688
2009,37,143.7395682,0
2009,38,134.3656324,0
2009,39,108.7718334,1.285988385
2009,40,109.1058862,2.608715866
2009,41,93.74611161,12.51827884
2009,42,119.9362832,17.23272576
2009,43,122.9886478,18.89442339
2009,44,127.2624132,44.07992056
2009,45,166.2184801,38.63974188
2009,46,162.5242696,55.63102953
2009,47,193.2484343,52.77525912
2009,48,211.4868478,62.65853483
2009,49,192.3748375,66.33186572
2009,50,171.7215974,112.6062514
2009,51,135.197153,112.2691904
2009,52,143.865808,172.959916
2009,53,92.99974246,180.230816
2009,54,94.37558453,191.4570404
2009,55,79.61778337,256.0211925
2009,56,62.45190888,290.1800284
2009,57,45.85013843,280.8139521
2009,58,44.58738999,272.9692628
2009,59,37.11563487,285.9763638
2009,60,24.02344096,303.6348389
2009,61,20.77124605,291.645998
2009,62,18.91132669,270.138466
2009,63,21.38009456,236.2951087
2009,64,8.150547241,233.2559946
2009,65,8.154498325,230.2917859
2009,66,5.064901549,169.2734428
2009,67,8.516401745,176.4472215
2009,68,7.511390146,150.7568977
2009,69,0.928153494,116.4647888
2009,70,4.052936769,102.3845255
2009,71,5.489220158,88.96992326
2009,72,2.067637966,69.07449032
2009,73,0,47.56172569
2009,74,0,47.13191794
2009,75,0.945358291,38.62990994
2009,76,0,27.2119672
2009,77,0,28.69953632
2009,78,0,12.24672845
2009,79,0,21.17815511
2009,80,0,9.837742975
2009,81,0,16.08291635
2009,82,0,4.764667433
2009,83,0,4.370170845
2009,84,0,2.76602596
2009,85,0,1.838964033
2009,86,0,0
2009,87,0,2.341523669
2010,0,0,0
2010,1,0,0
2010,2,0,0
2010,3,0,0
2010,4,0,0
2010,5,0,0
2010,6,0,0
2010,7,0,0
2010,8,0,0
2010,9,0,0
2010,10,2.683944519,0
2010,11,0,0
2010,12,5.903960791,0
2010,13,2.435621384,0
2010,14,11.91261458,0
2010,15,8.573852605,0
2010,16,24.88662293,0
2010,17,73.92786578,0
2010,18,163.3622129,0
2010,19,197.1395799,1.723228779
2010,20,158.4654466,1.006479716
2010,21,142.6124705,0.656385051
2010,22,84.40863964,0
2010,23,101.3286685,0.656385051
2010,24,150.6479813,0
2010,25,232.6833232,0
2010,26,291.4196838,0
2010,27,323.3796863,0.669716107
2010,28,312.416247,0
2010,29,247.4775935,1.537357007
2010,30,193.2910979,1.358607047
2010,31,125.0998839,0
2010,32,130.2773335,0
2010,33,126.28146,0
2010,34,145.8759284,0
2010,35,134.5159423,0
2010,36,174.4921403,0.832488358
2010,37,192.1064901,0.547572556
2010,38,199.0762655,0
2010,39,165.9623135,2.263420622
2010,40,140.8485994,6.166090677
2010,41,130.6408781,8.932681837
2010,42,113.848815,17.63317008
2010,43,112.6005562,27.25484905
2010,44,80.77966151,55.87672415
2010,45,133.5554918,64.57129566
2010,46,117.1518798,91.22973807
2010,47,120.8082376,82.75648952
2010,48,135.8746587,103.5400182
2010,49,127.6295554,122.7442645
2010,50,119.4890519,131.1554303
2010,51,97.88984319,165.9014637
2010,52,107.425922,222.331623
2010,53,85.8961754,246.4712549
2010,54,86.17897681,314.5853738
2010,55,72.06061088,369.7628589
2010,56,53.69518898,351.8135099
2010,57,42.19579509,379.964858
2010,58,38.57443198,419.0888113
2010,59,28.31989887,472.9085351
2010,60,14.84677382,485.0700532
2010,61,18.32973996,420.1376313
2010,62,16.7740716,441.2546343
2010,63,13.01887645,405.6411628
2010,64,7.568808403,400.4860064
2010,65,2.620384899,381.8910455
2010,66,6.540461405,319.6713893
2010,67,2.620422592,254.0813859
2010,68,0.505068871,245.4441595
2010,69,2.760362629,167.3319453
2010,70,3.159536927,170.7117787
2010,71,1.119726787,122.5292684
2010,72,0.629619836,107.1502899
2010,73,0,86.04018084
2010,74,0,60.13257978
2010,75,0,64.32512545
2010,76,0,52.18232397
2010,77,0,38.91092329
2010,78,0.523835566,34.36819226
2010,79,0,20.86042306
2010,80,0,15.92593154
2010,81,0,11.29082306
2010,82,0,5.865448164
2010,83,0,1.536749836
2010,84,0,4.681712599
2010,85,0,2.667035377
2010,86,0,0.629619836
2010,87,0,0
2010,88,0,0
2010,89,0,0
2010,90,0,1.78063485
2011,0,0,0
2011,1,0,0
2011,2,0,0
2011,3,0,0
2011,4,0,0
2011,5,0,0
2011,6,0,0
2011,7,0,0
2011,8,0,0
2011,9,0,0
2011,10,0,0
2011,11,0,0
2011,12,0.98992249,0
2011,13,22.37346254,0
2011,14,21.8540537,1.176926128
2011,15,15.55398494,0
2011,16,14.85305853,0
2011,17,32.23958399,0
2011,18,51.3378388,0
2011,19,46.54262261,0
2011,20,57.35723918,1.078692099
2011,21,50.94641956,0
2011,22,59.79188831,1.013908801
2011,23,106.0617788,0
2011,24,173.0529995,0
2011,25,232.1916278,0
2011,26,236.740258,0
2011,27,211.2842534,0.951902282
2011,28,176.3844739,1.251263776
2011,29,156.9413316,0
2011,30,181.7623923,0.81450868
2011,31,197.4429279,0
2011,32,197.1813371,0
2011,33,242.5311892,0
2011,34,255.1275648,0
2011,35,238.5430639,1.508445788
2011,36,256.7897193,0
2011,37,250.5315701,0.815916241
2011,38,248.6222998,0
2011,39,238.0244169,1.854480703
2011,40,204.354147,4.035959537
2011,41,165.1049643,19.66634382
2011,42,143.2652139,31.45685582
2011,43,126.1037164,60.08418608
2011,44,106.4438643,71.64722273
2011,45,98.88131059,98.96142196
2011,46,96.02387439,114.4144159
2011,47,104.5184446,137.0926009
2011,48,91.20815829,187.1543064
2011,49,93.11454028,209.4300698
2011,50,88.59608958,252.8782646
2011,51,90.66705526,267.0478009
2011,52,92.51409103,313.510627
2011,53,74.59157044,332.1893589
2011,54,60.04423086,385.7177808
2011,55,64.94052145,419.0313048
2011,56,49.92767665,483.3150319
2011,57,44.17255399,440.691304
2011,58,44.2821667,424.1736862
2011,59,29.05260307,422.1124472
2011,60,25.50765489,363.6612287
2011,61,13.21661936,366.9006545
2011,62,13.61962999,327.3471137
2011,63,9.832247456,327.2341423
2011,64,6.017252662,264.5673918
2011,65,1.117543568,221.3490343
2011,66,2.718191568,192.572035
2011,67,3.035315074,178.5469302
2011,68,1.375175335,146.3343169
2011,69,1.651461305,132.0599392
2011,70,0.914121068,136.7788448
2011,71,1.184306517,106.4182932
2011,72,0,85.42050089
2011,73,0,66.06920434
2011,74,0,64.68739121
2011,75,0,45.98834581
2011,76,0,40.82466373
2011,77,0,23.17985451
2011,78,0,23.12728306
2011,79,0,21.60600962
2011,80,0,17.83698309
2011,81,0,6.531653384
2011,82,0,4.675275731
2011,83,0,7.206800765
2011,84,0,2.090307373
2011,85,0,5.059810492
2011,86,0,0.982949754
2011,87,0,1.110316371
2011,88,0,0
2011,89,0,0
2011,90,0,1.110316371
2012,0,0,0
2012,1,0,0
2012,2,0,0
2012,3,0,0
2012,4,0,0
2012,5,0,0
2012,6,0,0
2012,7,0,0
2012,8,0,0
2012,9,0,0
2012,10,2.278073587,0
2012,11,2.278073587,0
2012,12,0,0
2012,13,5.740908555,0
2012,14,21.75578,0
2012,15,21.23530126,0
2012,16,19.10020222,0.798785846
2012,17,18.71015073,0
2012,18,23.36919312,0
2012,19,29.35991675,0
2012,20,27.59162294,0
2012,21,31.07970459,0
2012,22,30.04737646,0
2012,23,42.79805451,1.227932518
2012,24,78.82014594,0
2012,25,85.2878479,0
2012,26,119.8752362,3.134555505
2012,27,161.662893,0
2012,28,142.3887433,1.40200936
2012,29,141.8438633,1.450309496
2012,30,148.0002878,0
2012,31,155.9012374,0.939181428
2012,32,158.1626291,1.87016694
2012,33,165.5589375,0
2012,34,198.2240036,0
2012,35,235.5414112,2.359539752
2012,36,266.5971913,0
2012,37,271.4356775,2.091097185
2012,38,240.7874603,1.001886151
2012,39,183.1380627,2.853312743
2012,40,207.3251705,4.01341826
2012,41,190.6586303,4.977479748
2012,42,209.9643494,13.23257211
2012,43,194.7578661,30.79996922
2012,44,187.0000633,64.34198016
2012,45,172.0685136,91.48229993
2012,46,183.3120563,117.0557483
2012,47,208.2250939,147.4075146
2012,48,200.0101111,192.1803216
2012,49,176.4226511,219.801074
2012,50,170.6592181,241.3721033
2012,51,139.8237234,221.9113246
2012,52,133.3594717,283.6028768
2012,53,121.9823474,294.4470553
2012,54,116.6067094,340.8869643
2012,55,116.0000608,367.4448434
2012,56,96.32821409,411.8371732
2012,57,67.9550266,415.1262542
2012,58,53.49460782,433.9160878
2012,59,49.00581852,457.249602
2012,60,38.85266533,502.0666189
2012,61,35.93610377,446.52485
2012,62,22.0217663,438.0456009
2012,63,10.57898821,366.1321169
2012,64,12.36058638,357.5862376
2012,65,9.573400794,309.5351456
2012,66,6.786473475,299.7774326
2012,67,9.210978244,250.9391126
2012,68,2.343802057,225.7733847
2012,69,3.208088431,169.3107298
2012,70,2.261161743,165.1394909
2012,71,2.387211477,123.9516615
2012,72,0,92.19298752
2012,73,2.275318351,83.89935939
2012,74,0,60.5517623
2012,75,0,53.12133261
2012,76,0,50.06162991
2012,77,0,33.75128878
2012,78,0,27.31664981
2012,79,0,27.80805257
2012,80,0,19.18443294
2012,81,0,11.03290457
2012,82,0,8.387094184
2012,83,0,2.607139623
2012,84,0,3.400589077
2012,85,0,3.065437772
2012,86,0,2.497354331
2013,0,0,0
2013,1,0,0
2013,2,0,0
2013,3,0,0
2013,4,0,0
2013,5,0,0
2013,6,0,0
2013,7,0,0
2013,8,0,0
2013,9,0,0
2013,10,0,0
2013,11,1.035694164,0
2013,12,1.834883025,0
2013,13,11.50714011,0
2013,14,28.15830497,0
2013,15,23.69442046,0
2013,16,24.43179903,0
2013,17,18.72931077,0
2013,18,35.69988641,0
2013,19,52.70774733,0.974582879
2013,20,69.00622358,0
2013,21,66.95784913,1.142303615
2013,22,57.9448635,0
2013,23,36.73182714,0
2013,24,26.54464279,2.54510927
2013,25,48.74614441,1.155310732
2013,26,77.09565497,0
2013,27,91.63440266,0
2013,28,69.03950941,0
2013,29,69.47453999,1.264312012
2013,30,67.74703528,0
2013,31,52.90572489,0
2013,32,60.08482498,1.613236281
2013,33,57.19041794,0
2013,34,75.78666005,0
2013,35,69.33642534,0
2013,36,85.27738622,0
2013,37,68.02791242,0
2013,38,104.5478551,0
2013,39,124.5157624,0.988142292
2013,40,95.92666244,5.094674147
2013,41,87.622895,13.51516803
2013,42,116.3634181,21.06682112
2013,43,152.7376459,46.21597396
2013,44,142.0521387,52.75768501
2013,45,125.6378608,74.52269996
2013,46,123.1448873,85.32706296
2013,47,122.169427,96.12597881
2013,48,107.656442,131.0740084
2013,49,83.89802217,148.5062283
2013,50,93.55150914,153.473315
2013,51,93.05747235,192.5814587
2013,52,76.98912153,235.0420005
2013,53,64.48893072,235.4875585
2013,54,51.11095259,252.956551
2013,55,56.7797055,296.7641745
2013,56,48.8523696,320.8177314
2013,57,44.67664913,328.3972062
2013,58,48.78892887,353.2181171
2013,59,26.75103101,339.9994667
2013,60,35.83388434,351.2480205
2013,61,22.89570071,349.7390754
2013,62,10.84983271,316.7917096
2013,63,8.330724312,298.599715
2013,64,13.42105238,262.0401591
2013,65,6.141746493,244.7763546
2013,66,5.356263774,223.6648418
2013,67,6.93108478,207.0005685
2013,68,1.601414369,174.4615855
2013,69,7.178099998,164.4173781
2013,70,1.841159489,104.3785616
2013,71,1.113645273,95.24122611
2013,72,0,83.62004539
2013,73,0.904172212,56.12255533
2013,74,0,55.83381295
2013,75,0,54.4881693
2013,76,0,39.17819851
2013,77,0,29.59825825
2013,78,1.806045194,23.27415875
2013,79,0,15.40936988
2013,80,0,18.65919334
2013,81,0,17.94254518
2013,82,0,3.254604475
2013,83,0,7.189084676
2013,84,0,1.135455272
2013,85,0,1.113645273
2013,86,0,1.885421717
2013,87,0,0
2013,88,0,0.947601431
2014,0,0,0
2014,1,0,0
2014,2,0,0
2014,3,0,0
2014,4,0,0
2014,5,0,0
2014,6,0,0
2014,7,0,0
2014,8,0,0
2014,9,0,0
2014,10,0.983290937,0.976848686
2014,11,1.039582088,0
2014,12,4.313056384,0
2014,13,13.01320579,1.039582088
2014,14,31.57088684,0.917317917
2014,15,58.57895645,0
2014,16,42.23490837,0
2014,17,13.54001644,0
2014,18,33.7891449,0
2014,19,114.1550515,0
2014,20,185.650503,0
2014,21,229.1716058,1.0249136
2014,22,166.1931961,0
2014,23,95.11647204,4.343958992
2014,24,45.9732906,1.93644683
2014,25,82.35414095,0
2014,26,131.2586703,0
2014,27,169.1646034,0.910595047
2014,28,269.8887396,2.109885331
2014,29,250.1262184,1.961204335
2014,30,169.6887018,0
2014,31,139.2543052,2.019613317
2014,32,68.31926094,0
2014,33,84.15504176,0
2014,34,87.89554296,1.868900446
2014,35,80.70513173,1.158634433
2014,36,86.70114287,0
2014,37,73.49266903,0.894211234
2014,38,89.5018084,2.243460506
2014,39,65.99400868,2.256672008
2014,40,56.3664368,7.07674131
2014,41,49.86259094,9.029875905
2014,42,59.33156288,17.9532278
2014,43,66.64642514,45.9603542
2014,44,50.74425839,49.23698728
2014,45,65.39333223,80.86860681
2014,46,78.38681672,124.6387041
2014,47,69.98062668,141.512294
2014,48,68.21797458,176.5090848
2014,49,105.2728748,186.8232668
2014,50,78.02865583,213.5513825
2014,51,87.23025931,211.8275379
2014,52,69.17946904,287.4912792
2014,53,87.2449235,307.439185
2014,54,50.19242532,298.8824728
2014,55,63.03050735,336.498245
2014,56,68.1243221,375.4629312
2014,57,46.24596487,350.9822645
2014,58,57.25147086,361.2440029
2014,59,32.52255636,387.1961223
2014,60,40.94955537,380.847554
2014,61,18.37080854,348.8402473
2014,62,26.09313033,337.7505505
2014,63,10.99868512,313.8073702
2014,64,9.789157368,263.9053079
2014,65,4.652359758,256.9629078
2014,66,4.776461995,218.5741344
2014,67,3.273845608,168.9790306
2014,68,2.145628686,123.6357178
2014,69,4.48113028,118.983708
2014,70,2.679462581,106.382351
2014,71,0,99.86107098
2014,72,1.160057817,70.29557331
2014,73,0,67.56348865
2014,74,0.776551861,47.81265566
